timestamp,content,source,sentiment
"May 28, 2021 @ 21:10:07.193","رجب طیب #اردوغان رئیس جمهوری #ترکیه، مسجد جدیدی را روز جمعه در «میدان تقسیم» استانبول افتتاح کرد. چند سال پیش این میدان شاهد اعتراضاتی بود. در خبری دیگر، رویترز گزارش داد که ارزش لیر ترکیه به پایین ترین سطح خود در برابر دلار آمریکا رسید و هر دلار آمریکا با ۸.۶ لیر مبادله شد.",twitter,neu
"May 28, 2021 @ 21:10:05.767","این مشخصات که گفتم مربوط به هاست لینوکس ابری خارج از ایرانه. داخلش ایرانش بدتر بود. البته تجربه‌م محدوده و آدم فنی‌ای هم نیستم که دقیق سنجیده باشم؛ صرفاً با همین ابزارهای معمول مثل gtmetrix یا خود مرورگر (inspect) سرعت پاسخ‌دهی سرور رو سنجیدم و از حد معمول پایین‌تر بوده/هست.",twitter,neu
"May 28, 2021 @ 21:10:05.111","یه چیزی هم تو فرهنگ مردم اینجا هست اونم گرفتن قهوه صبح از بیرون و خوردنش تو راه محل کاره. من اگه صب بخوام برم سرکار خودم تو خونه قهوه درست میکنم میخورم هم خوابم بپره هم وقتم گرفته نشه هم راحت بخورم قهوه یا حالا چایی رو نریزه رو لباسم. عجیبه برام که گویا اونجوری راحت‌تره برا بقیه",twitter,neu
"May 28, 2021 @ 21:10:04.703","حاجی همسایه ماهم یه رویا دارن اونم برا شما😂😂😂",twitter,neu
"May 28, 2021 @ 21:10:03.754","چرا باید انقدر خوشگل باشی پسر ؟ 
نمیدونی برای قلبم ضرر داری؟",twitter,pos
"May 28, 2021 @ 21:09:58.812","به جای دینی خوندن که توش کصشریات ریختن امروز دل هزاران نفر رو با ترجمه ات شاد کردی دیس ایز بیگ 
(نمیرینی نترس)",twitter,neg
"May 28, 2021 @ 21:09:58.778","مردى ره دستور دادم قهوه عصرانه ره حاضر كنه،يك نگاه اجمالى انداخت و رفت تو آشپزخونه.",twitter,neu
"May 28, 2021 @ 21:09:55.549","تو این مدت که نبودم، درگیر باز طراحی و توسعه و به روز رسانی کارهای تولیدی بودم و هنوزم هستم!",twitter,neu
"May 28, 2021 @ 21:09:51.329","نیاز به هیجان دارم",twitter,pos
"May 28, 2021 @ 21:09:49.031","عذر میخوام این تصاویر برای چه تاریخی هست؛ که کسی اصلا ماسک نداره؟!",twitter,neu
"May 28, 2021 @ 21:09:48.132","از نظر من هر چی دختره 😂😂😂",twitter,neu
"May 28, 2021 @ 21:09:43.963","در ضمن یه شوخیه ریز بود فقط میخواستم فضا عوض شه 🤝",twitter,pos
"May 28, 2021 @ 21:09:42.698","A21s تو این بازه قیمت
A30",twitter,neu
"May 28, 2021 @ 21:09:41.728","هیچ لذتی بالاتر از خرید قیمت پایین نیست
روزایی که بازار میریزه همچنان تو سودی و دست به توپ منتظر سبزی میشینی",twitter,pos
"May 28, 2021 @ 21:09:38.208","آمده است با صدای بلند ...‌ بخورد.بخور عزیز من که آه میلیون ها بورسی پشت سرت است.
زالو صفت",twitter,neg
"May 28, 2021 @ 21:09:36.299","صبا بدم نمیاد اما وقتی کار زیاد داری و خودت رو گول میزنی که بذا یه ساعت دیگه بخوابم،بعد پاشم، اون یه خورده دیگه تنبلی میشه:/",twitter,neu
"May 28, 2021 @ 21:09:35.222","دارم به یاد زینی که به گفته ی حنانه، میترسه کصخنده میزنم",twitter,neu
"May 28, 2021 @ 21:09:34.901","ولی فرنام خدایی یکم انصاف داشته باش این خداییش از گوست بهتر نیست؟ تازه این تمام محیطاش نیست هنوز محیط های بیابونی و برفیشو ندیدیم",twitter,neu
"May 28, 2021 @ 21:09:33.492","از یکی خوشم اومده چند وقته رو مخمه می خوام بیخیالش بشم نمی تونم :/",twitter,neu
"May 28, 2021 @ 21:09:28.771","ببخشید. ولی عوضش زندگی هر چیزی رو که میگیره یه چیزی جاش میده. بزرگترین چیزی که به آدم میده بینشه. بینشی که میده ارزششو داره که اونا رو میگیره",twitter,neu
"May 28, 2021 @ 21:09:28.401","از سمت تو گفتم، الکی پرچم انا مظلوم دست نگیر 😜😜",twitter,neu
"May 28, 2021 @ 21:09:27.171","تو شناسنامت نوشته اینو ولی",twitter,neu
"May 28, 2021 @ 21:09:24.711","هم‌اکنون از آپارات",twitter,neu
"May 28, 2021 @ 21:09:24.622","یک پست سفارشی هم دارند ، آق بابا ! می خواستم با اق بابا بفرستم مثلا",twitter,neu
"May 28, 2021 @ 21:09:24.492","از این شرایط فقط زنده بودنشو دارم",twitter,neu
"May 28, 2021 @ 21:09:20.958","ینی میشه یه روز داداش منم بشینه پای سفره ی عقد و حلقه دست همسرش کنه😕😕😕😕😕😕",twitter,neu
"May 28, 2021 @ 21:09:19.796","باسلام
البته ازدوره اسلامی که بناهای فراوان بجا مانده ولی در موردآثار معماری قبل از اسلام 
گذشته از شبیخونهای مستمر بیابانگردان از شمال شرق،ایران حداقل۳بار بطورکامل تسخیر و درنوردیده شده است: یونانیان(اسکندر)-اعراب ومغول
ایرانیان بر عکس دشمنان خویش هنگام غلبه عادت غارت نداشتند!👌",twitter,neu
"May 28, 2021 @ 21:09:18.727","البته برخی اومدن که جزو کابینه باشن، نه رییس جمهور",twitter,neu
"May 28, 2021 @ 21:09:16.710","دقیقا انگار امید تو دلم زنده شد",twitter,pos
"May 28, 2021 @ 21:09:12.556","خب گزینه اصلح تر از جلیلی و رئیسی هست؟؟؟
جلیل هم که مثل اینکه میخاد به نفه رئیسی کنار بره",twitter,neu
"May 28, 2021 @ 21:09:10.935","آقای رو حانی 
به خاطر اینکه به جای حل مشکلِ 
بورسیه های غیر قانونی، 
کلا بورسیه دانشگاه ها رو تعطیل کردی 
و با زندگی و آینده ی تعدادِ زیادی از دانشجو های
این مملکت بازی کردی، ازت تشکر می کنم...
#روحانی_متشکریم",twitter,neg
"May 28, 2021 @ 21:09:10.926","اونيي قشنگ قلبمممم نابودهههه س صج صجهزجاضزجا شجا اجض  واقعا حتي شايعه اش هم باعث ميشه قلبم از ششصد ناحيه شرحه شرحه بشهههه....",twitter,neg
"May 28, 2021 @ 21:09:10.737","از طرف یکی از علاقه‌مندان توأمان به امام‌ خمینی و امام موسی صدر.",twitter,neu
"May 28, 2021 @ 21:09:09.155","ای بابا . پول واسه خرج کردنه دیگه. مگه قراره پول و نگه داشت؟ پول فقط یه کالای واسه س. حالا یکی ماشین دوس داره برای ماشین خرج میکنه. یکی گل و گیاه دوس داره واسه اون خرج می کنه، یکی حیوون دوس داره واسه اون خرج می کنه، یکی هم واسه عشقش.",twitter,neu
"May 28, 2021 @ 21:09:09.019","با شکست روحی چه کنم🥺",twitter,neg
"May 28, 2021 @ 21:09:08.238","باشه خوشگله.
 بقول این خانومه امروز تو پارک، بقیه دختر خوشگلا میوفتن دنبالشون، تو هم گربه ها.",twitter,pos
"May 28, 2021 @ 21:09:05.639","چرا باید عقب باشه خا
EXO EPISODE 02 
#EXO_EPISODE02 
#XIUMIN_Targeted
#DONT_FIGHT_THE_FEELING",twitter,neu
"May 28, 2021 @ 21:09:02.508","کور که نیستم😪😂😂😂",twitter,neu
"May 28, 2021 @ 21:08:55.351","چون داخلش آبه نمیسوزه
گرما رو منتقل میکنه به آب",twitter,neu
"May 28, 2021 @ 21:08:54.728","من تاحالا از این کارا نکردم",twitter,neu
"May 28, 2021 @ 21:08:53.816","در این صورت شاید امکانش باشه، ولی به بازپرداخت ۵۰۰ میلیون فکر کردی؟",twitter,neu
"May 28, 2021 @ 21:08:47.244","زحمت کشیده‌ای حضرتِ معشوقِ بی وفا
این روزها به لطف شما سیرِ غصه‌ایم ...",twitter,neg
"May 28, 2021 @ 21:08:47.168","من الان دیدم تو شکم",twitter,neu
"May 28, 2021 @ 21:08:45.565","آره البته شیرموز و کرانچی هم هست 😂",twitter,neu
"May 28, 2021 @ 21:08:43.614","بیا یه دو سه کلیو برات کنار گذاشتم 😂",twitter,pos
"May 28, 2021 @ 21:08:40.186","سلام دکتر جون
برنامه این خانم خلبانه😟",twitter,neu
"May 28, 2021 @ 21:08:31.318","جمعه‌ای دیگر بی‌تو گذشت
بیا و مرا به خودم پس بده....!",twitter,neu
"May 28, 2021 @ 21:08:24.490","خلاصه عزیزم اگه اینو می‌بینی من پولو نمی‌خوام، اسمت هم پیش من محفوظه، بیا از اکانتت استفاده کن",twitter,pos
"May 28, 2021 @ 21:08:23.129","یعنی در دفتر رئیسی و رضایی منبع داری؟
یا مستقیم با سعید محمد در ارتباطی",twitter,neu
"May 28, 2021 @ 21:08:18.119","وقتی موهاتو از پشت میگیرم",twitter,neu
"May 28, 2021 @ 21:08:10.354","Run به نظر از همه بهتره.",twitter,neu
"May 28, 2021 @ 21:08:10.331","من، چهارم دبستان با آهنگای رضایا و 2afm:",twitter,neu
"May 28, 2021 @ 21:08:02.412","این میم خداست😂",twitter,pos
"May 28, 2021 @ 21:08:02.362","❓ | ذهنیت تیم:
💬 | ازپلیکوئتا: «ما این ذهنیت را داریم که باید با تمام توان فردا شب بازی کنیم. فرصت بسیار بزرگی نصیب کادرفنی، بازیکنان و باشگاه چلسی شده است. به خوبی می‌دانیم که در برخی از دقایق باید به خوبی دفاع کنیم و فشار زیادی را تحمل کنیم. ما برای بازی فردا آماده‌ایم.»",twitter,neu
"May 28, 2021 @ 21:07:59.759","من بی ادبی نکردم ولی تو بی ادبی",twitter,neg
"May 28, 2021 @ 21:07:59.574","مرسی عزیز دلمممم❤❤🥰🥰
آره واقعا ، از یه جایی باید شروع کرد بالاخره :))",twitter,pos
"May 28, 2021 @ 21:07:57.048","این که برا همه هست=)",twitter,pos
"May 28, 2021 @ 21:07:56.030","دقیقا... ولی اولویت رهایی کشور از دست لیبرال هاست... ☺️",twitter,pos
"May 28, 2021 @ 21:07:55.101","به والله ک آره",twitter,neu
"May 28, 2021 @ 21:07:54.349","دورت بگردم من🥺💙
جیمین خیلی خیلی زیباست🥲
این مرد اصن مال این زمین نیست🥲
فقط آفریده شده تا تحسین بشه :"")
بذارین براش بمیرمممممم😭😭😭",twitter,pos
"May 28, 2021 @ 21:07:53.159","افسردگی حاد و مصرف یه سری قرص کسشر تر از خود افسردیگی به اسم ضد افسردگی",twitter,neg
"May 28, 2021 @ 21:07:47.566","فرمان های خدا در قرآن: دروغ گویان را پر دشمن ترین براشون ایجاد می کنم که هرگز امنیت نداشته باشند دروغ گویان را ترسو ترین افراد می کنم دروغ گویان را فراموش کار می کنم تا آبروشون در دنیا برود دروغ گویان را در حسادت طمع ریا ایجاد می کنم دروغ گویان در دنیا و آخرت نابود شان می کنم",twitter,neg
"May 28, 2021 @ 21:07:46.875","=)))دیگه بیشتر از این",twitter,neu
"May 28, 2021 @ 21:07:45.389","و بعدش یه چرخه میشه و دوباره باید به خودت گشنگی بدی😔",twitter,neg
"May 28, 2021 @ 21:07:41.532","ارگ در اختیار پنجاب زی ها قرارداد
با اطمینان گفته میتوانم استخبارات پنجاب افراد خود را در آواخر حکومت کرزی بنام های گوناگون در ادارات دولتی افغانستان جابجا کرد هم از پنجاب کلدار می‌گیرند وهم از بیت المال افغانستان افغانی وظیفه سپرده شده نفاق قومی است وبس",twitter,neu
"May 28, 2021 @ 21:07:39.999","حالا که میروی همراه جاده ها
برگردوپس بده تنهایی مرا

#محمد_معتمدی",twitter,neg
"May 28, 2021 @ 21:07:33.806","تو آدمی آخه؟😂😂😂
فرشته‌ای عزیزم🌝",twitter,pos
"May 28, 2021 @ 21:07:32.770","اندیشمندی که تو باشی ریدم تو اندیشه ات",twitter,neg
"May 28, 2021 @ 21:07:30.551","چرا جونگینو فقط میزنی؟
یا شیومین بزن یا همرو
EXO EPISODE 02
#XIUMIN_Targeted #CHANYEOL_Targeted
#KAI_Targeted",twitter,neu
"May 28, 2021 @ 21:07:30.226","دیگه الان حس می‌کنم ایستگاهم دارن می‌کنین :))
داره از ازدواج و کذا می‌گه، واقعا جوری که می‌گه اصن یه درصد ممکنه به ذهن که داره متقارن یا فارغ از جنسیت می‌گه؟",twitter,neg
"May 28, 2021 @ 21:07:30.193","از این به بعد هی میرم پینم و میبینم 
صورت قشنگش باید جلوی چشمم باشه",twitter,neu
"May 28, 2021 @ 21:07:30.157","تو یه چیز تکرار نشدنی هستی.",twitter,pos
"May 28, 2021 @ 21:07:29.378","دلیل اصلی عروس نشدن من اینه که اجازه نمیدن عروس و داماد بیچاره توی جشن‌شون یه غذای درست و حسابی بخورن!
بابا حالا دو دقیقه دیرتر عکس بگیر! 
اون بیچاره‌ها از صبح هیچی نخوردن پدسگ!! 
لقمه رو از تو دهن عروس میکشه بیرون که بیا عکس بگیریم! 
عه خُب بسوزه اون گوشیت! کره بز!!",twitter,neg
"May 28, 2021 @ 21:07:28.776","گ.ه رو اجداد تو میخوره.سرش دهنت کم زربزن ج.اکش.دیدی یک فارس مزدوری.ک.ونکش خودفروش داری ک.ر فارسارو میخوری و برای منافع فارسا خودتو جرمیدی.من س.اک میزنم؟شما هستید دارد ک.ر فارسارو میکنید تو ک.ون خودتان.قورومساغ دوجانبه!",twitter,neg
"May 28, 2021 @ 21:07:18.873","در این لحظه نیاز دارم یه حامی قدرتمند داشته باشم
به دور از همه کلیشه های دیگه که میگه خودت حامی خودت باش
میدونی ..لازم دارم یکی پشتم باشه...که نیست :(",twitter,neg
"May 28, 2021 @ 21:07:15.258","کانالی که قسمت جدید فرندزو گذاشته باشه ندارین تو دست و بالتون؟؟",twitter,neu
"May 28, 2021 @ 21:07:13.158","اره مث من که سنان در اومد",twitter,neu
"May 28, 2021 @ 21:07:09.533","اصلا ما واژه Economist رو داریم که اتفاقا خیلی لفظ غنی‌تری از مهندس هست. Economist یک معرفی کامل و خلاصه است که مشخص میکنه یک فرد میان کل رشته‌های علوم انسانی اقتصاد خوانده در صورتی که مهندس مشخص کننده این هست که طرف پزشکی یا علوم انسانی خونده نیست و چیز دیگه‌ای به ما نمیگه.",twitter,neu
"May 28, 2021 @ 21:07:09.435","حضوری که نداری، تقلب کن😅",twitter,neu
"May 28, 2021 @ 21:07:06.686","نمیدونم واقعا
راستش برای من دیگه فرقی نمیکنه که اوضاع از این بدتر میشه یا نه
فقط نمیخوام به یه مشت قاتل متجاوز رای بدم",twitter,neg
"May 28, 2021 @ 21:07:05.785","ممنون جیگر من 😍😘⚘⚘
بوس به اقصی نقاط کله ات😁❤",twitter,pos
"May 28, 2021 @ 21:07:01.625","میدونستید یه ایرانی توی فینال فردای لیگ قهرمانان تاثیر غیر مستقیم داره؟جهانبخش هفته قبل کلیدی ترین بازیکن این فصل منچستر سیتی گوندوغان رو مصدوم کرد و به بازی نمیرسه و این میتونه سرنوشت قهرمانی رو تغییر بده😂",twitter,neu
"May 28, 2021 @ 21:07:00.065","جاتون خالی یکی اومد پیشنهاد همکاری داد فکرکنم دید خیلی جدی ام و زیاد سوال می پرسم پشیمون شد رفت😂احتمالا موقعیت خوبی رو از دست دادم ولی مهم نیست

مهم اینه که تجربه شده و فهمیدم که چشم بسته توی هیچ غاری نمیرم حتی اگه غار طلای علی بابا باشه",twitter,pos
"May 28, 2021 @ 21:06:58.504","عزیزم😍تولدت مبارک باشه، صدسال به این سالها😍😍 الهی صد ساله شی😍",twitter,pos
"May 28, 2021 @ 21:06:57.456","از بس کارآمده لعنتی!",twitter,neu
"May 28, 2021 @ 21:06:55.416","منه جوون ۸ سال از بهترین دوره زندگیم با ایشون نابود شد
مشکل از نطفه‌س که حرومه
به خدا قسم نه از این آقا میگذرم نه از حامیاش",twitter,neg
"May 28, 2021 @ 21:06:51.746","هیچی از اینا بعید نیست.",twitter,neu
"May 28, 2021 @ 21:06:44.090","اگه این ماجرا واقعیت داشته باشه 
 یک اجحاف بزرگی در حق آقای محمد شده و باید دنبال بررسی حقوقی ماجرا بود 
در مورد نامزد مورد علاقه که گفتید هم 
من به دوستان دیگر هم عرض کردم که شخص،  الویت دوم من است و الویت اول من جریان انقلاب است 
حالا  می خواهد آقای محمد باشد یا رئیسی ویا...",twitter,neg
"May 28, 2021 @ 21:06:39.932","قلب مومن ، روز جمعه غمگینه و کاری هم نمیشه کرد😊",twitter,neg
"May 28, 2021 @ 21:06:35.065","من کاری ندارم توی کصکش اوردی تایم‌لاین من باید تو رو بگام",twitter,neg
"May 28, 2021 @ 21:06:33.833","وای اینترا چرا یهو هورنی میشن 😂😂😂😂
الان یه توییت دیدم جر خوردم
قبلا هم بود
وای 😂😂😂😂😂",twitter,pos
"May 28, 2021 @ 21:06:26.723","🤣🤣🤣🤣🤣
اینا رو هم من باید بگم؟! 😌💅",twitter,neu
"May 28, 2021 @ 21:06:25.748","حقیقتا اگه این روحانی مچکریم جواب بده و مردم تپه های این دولتو یادشون بره،
میرم تو یه روستا
گوسفند میچرونم

#گوسفند_نباشیم",twitter,neu
"May 28, 2021 @ 21:06:20.722","چه جوری میتونن ملت رو سرکار بذارن،به نظرم این جور شخصیتها خیلی خطرناکن",twitter,neg
"May 28, 2021 @ 21:06:17.411","دلم واسه این بیت المالی میسوزه که داره خرج تبلیغات اینا میشه",twitter,neg
"May 28, 2021 @ 21:06:17.208","حرفي نميزنن
فقط هشتگشو ميزنن با قلب سبز و بنفش",twitter,pos
"May 28, 2021 @ 21:06:15.792","تصمیم با شماست....",twitter,neu
"May 28, 2021 @ 21:06:15.127","یه آبان ماهیی اصلا هیچی دیگه اوووف",twitter,pos
"May 28, 2021 @ 21:06:15.084","اگه این آرومت می کنه توجیه کن خودتو",twitter,pos
"May 28, 2021 @ 21:06:12.257","انیمه که بیشتر فکری می‌کنه آدم رِ!!!",twitter,neu
"May 28, 2021 @ 21:06:00.732","منو با خودت ببر",twitter,neu
"May 28, 2021 @ 21:05:59.370","پس چرا دیگه نگران امتحاناتی",twitter,neu
"May 28, 2021 @ 21:05:57.441","از همه افراد مرتبط با شبکه منوتو بدم میاد، جز گلناز حسینی؛
اونم چون روش کراش دارم.",twitter,neg
"May 28, 2021 @ 21:05:55.098","عاشقتم که من زندگی",twitter,pos
"May 28, 2021 @ 21:05:51.698","من رشتی هستم‌ما نمیریزیم چون مادرم اصالتا رشتی نیست ولی خیلی خیلی از رشتی ها میریزن",twitter,neu
"May 28, 2021 @ 21:05:51.065","دستگاه Ucam ساخته شده توسط IoTeX به صورت ویژه در  

دستگاه Ucam امروز در Entrepreneur یک نشریه برتر با بیشتر از 11 میلیون خواننده ذکر شده است.



✅ این ویژگی ها را بخوانید:",twitter,neu
"May 28, 2021 @ 21:05:46.107","فیک نیست واقعا این توییت رو زده بوده ولی پاک کرده من از گوگل دراوردم :)",twitter,neu
"May 28, 2021 @ 21:05:45.059","دوبله اونه که مهرداد رئیسی میگه",twitter,neu
"May 28, 2021 @ 21:05:41.749","از دیشب قناریا همچی خیلی شاعرانه،  تو مغزم چهچه میزنن",twitter,pos
"May 28, 2021 @ 21:05:39.562","یه مثال از دولت انقلابی و کارامد که عرازشه خودشون رو براش پاره میکردن #حافظه_تاریخی",twitter,neg
"May 28, 2021 @ 21:05:37.931","من به علی لاریجانی. 
چرا؟
چون فکر میکنم ایشان یه ریاست جمهوری از این مملکت طلب داره!

چرا ما انتخاب کردن یاد نمیگیریم؟",twitter,neu
"May 28, 2021 @ 21:05:36.320","همه با هم بودین دیگه منم قاطی شدم😝",twitter,neu
"May 28, 2021 @ 21:05:33.468","خخههخخههخ ک از کجا کپی کنم اخه؟",twitter,neu
"May 28, 2021 @ 21:05:29.413","باور دیروز امروز و فردای من این است كه انسان هیچگاه به نردبان دگرگونی و توسعه نمی رسد مشروط بر اینكه به تغییر باور داشته باشد و دادن رای به معنای نزدیكی و همكاری به تغییر است.
من #رای_میدهم برای ساختن فردایی بهتر برای کشورم 
#ما_منتظر_انتخاباتیم",twitter,pos
"May 28, 2021 @ 21:05:27.203","الکی... یعنی انقد جامعه به گند کشیده شده؟",twitter,neg
"May 28, 2021 @ 21:05:27.063","این چیه اخه:)))))",twitter,neu
"May 28, 2021 @ 21:05:26.892","کامبک گروهی بخوره تو سرم حداقل یه تیزر یا پوستر فاکی از اسنودراپ بدین لعنتیا دیگه داره یه ساااال میشه😭😭",twitter,neu
"May 28, 2021 @ 21:05:26.448","احتمالا استخدامش کردن به خاطر حرفه ای بودنش",twitter,pos
"May 28, 2021 @ 21:05:25.771","بازنشستگی؟😂
تو خو الان اول جوونیته داری واسه بیست سال دیگه از الان داری برنامه میچینی؟😂",twitter,neu
"May 28, 2021 @ 21:05:25.756","Reign هم درمورد ماری استوارت",twitter,neu
"May 28, 2021 @ 21:05:18.411","خیلی مبارک باشه ،دست یار شیرین سخنت هم درد نکنه",twitter,pos
"May 28, 2021 @ 21:05:16.533","یه دستبند کوچیک یا ست کراوات",twitter,neu
"May 28, 2021 @ 21:05:12.746","چرا اینقدر #ناشناس واستون مفید بوده؟😔",twitter,neu
"May 28, 2021 @ 21:05:12.524","برنامه تو گوگل پلی زیاد هست ولی خب کیفیتشو خیلی کم میکنه
از یه اندروییدی بالاتر این قابلیت ریسایکل بین به گوشیای سامسونگ اضافه شد و فکر میکنم طبیعیه که گشویه شما ریسایول بین نداره",twitter,neu
"May 28, 2021 @ 21:05:11.128","تصویری زنده‌ از او بعنوان فردی خوش‌مشرب و باوقار ترسیم کرده بودم؛ تصویری که پیش از آن تنها در نجیب‌زادگان شریف سراغ داشتم.
زندگی همچون بهاری بود که طراوت سرنوشت محتوم آن بود.",twitter,pos
"May 28, 2021 @ 21:05:05.019","هر #اندیشه_ای که در #زندگی پدیدار میشود !                                                             هر گونه که #بیاندیشی ، یا شما را به سمت #خوشبخت شدن و #موفقیت ، رهمنون میکند و یا به سمت #شکست ها !   
#مراقب_باش که به چه چیزی و چگونه #می_اندیشی ...!   

#دنیام 🧚‍♀️",twitter,pos
"May 28, 2021 @ 21:05:04.225","اول از خودت شروع کن 😔☝",twitter,neu
"May 28, 2021 @ 21:04:57.611","شما خودت گفتی دوستمه...
دنبال چیزی نیستیم، باید اینگونه افراد منزوی بشن، نه اینکه بگی دوستمه.
دوست که مجبور بشی بخاطر زیر سوال بری دوست خوبی نیست",twitter,neg
"May 28, 2021 @ 21:04:53.800","کلا برنامه اینجوری‌ بود که تزتو توضیح میدادی میگفتن حالا خم شو",twitter,neu
"May 28, 2021 @ 21:04:44.617","به چی اعتراض کنیم به اینکه لاريجانی تایید صلاحیت نشده😂😂😂😂😂
علیزاده رد دادی ها
مردم از جهانگیری و لاریجانی متنفر هستند
انوقت می خوان برای رد صلاحیتشون ناراحت بشند!!!
مردم به شدت خشمگین هستند
فقط نمی خوان بی خود هزینه بدن
 تو لندنی اخبار بهت غلط میرسونن",twitter,neu
"May 28, 2021 @ 21:04:41.561","از نظر من 
بیاد. بده. نمونه 😬🤣",twitter,neu
"May 28, 2021 @ 21:04:39.767","الگو هم بوده، شکننده‌ی تابوها، ملکه‌ی پروازها =))",twitter,pos
"May 28, 2021 @ 21:04:39.048","کشور با ن یادم نمیاد 
EXO EPISODE 02
#CHANYEOL_Targeted
#XIUMIN_Targeted
#KAI_Targeted",twitter,neu
"May 28, 2021 @ 21:04:33.719","زن اتفاقا از نوار خیلی بهداشتی تره",twitter,neu
"May 28, 2021 @ 21:04:32.952","عکس خام اون پیرمرده ک تو دو حالت به لپتاپ زل‌ زده میخام /:",twitter,neu
"May 28, 2021 @ 21:04:32.496","دوست دارم کلی عکس با آدم های مورد علاقم بگیریم و چاپ کنم حتی قابشون کنم.",twitter,pos
"May 28, 2021 @ 21:04:29.301","اینو فقط یه عباس قادری میتونه بشوره ببره",twitter,neu
"May 28, 2021 @ 21:04:28.696","من به کی میام؟ 🤔",twitter,neu
"May 28, 2021 @ 21:04:24.978","اینطور نگید

از اون 24 میلیون نفر خیلیاشون آدم شدن",twitter,pos
"May 28, 2021 @ 21:04:16.511","علی رغم همه نقدها 
اگر #روحانی نبود حکومت یکدست اصولگرا حقیقت خطای انسانی  حمله سپاه به هواپیمای خودی را  تا ابد مخفی میکرد 
اگر #روحانی نبود مشارکت ۴۰ درصدی مجلس یازدهم ۸۰ درصد اعلام میشد .
اگر #روحانی نبود انتقاد و توهین به رییس جمهور شلاق داشت .
#روحانی_متشکریم",twitter,pos
"May 28, 2021 @ 21:04:11.741","ممنون از شما⚘",twitter,pos
"May 28, 2021 @ 21:04:09.059","مبل رو فرستادم استدیو، کم کم دارم جا به جا میکنم",twitter,neu
"May 28, 2021 @ 21:04:08.181","چرا واقعا جمعه غروب اینطوریه؟ من که این موقع ها یه فیلم باحال دانلود میکنم میبینم کلا غروب جمعه رو یادم میره",twitter,neu
"May 28, 2021 @ 21:04:07.416","منهم مثل شما فکر میکردم که بیت میره زیر ۳۰ ولی برای بار دوم که از محدوده ۳۰ برگشت تا حدودی منصرف شده ام و باورم بر اینست که بازار رنجی ولی ریزش هز ۳۰ نخواهیم داشت",twitter,neu
"May 28, 2021 @ 21:04:05.065","قطعا طناز طباطبایی از همه یه سر و گردن سرتره",twitter,pos
"May 28, 2021 @ 21:04:03.579","🔴 پیام همبستگی خانم شعله پاکروان با مادران شهیدان قیام و پیوستن وی به کارزار #رای_من_سرنگونی 

وی این کلیپ را در حساب توییتر خود منتشر کرده است

#رای_من_سرنگونی
#رای_بی_رای",twitter,neu
"May 28, 2021 @ 21:03:58.540","این خیلی وحشتناکه. پس این همه کمپین واسه چیه واقعا؟ واسه اینکه با بدبختی به توان دو زندگی کنیم؟!!",twitter,neg
"May 28, 2021 @ 21:03:58.492","آقا من به همه قلب ریپلای میدم ، اگه رلتون توییتر داره واسه من منشن نذارین خداوکیلی😂😂",twitter,pos
"May 28, 2021 @ 21:03:56.101","بچها من کیبوردم ""ک"" نداره بجاش ""گ"" استفاده میکنم‌. چیکار کنم ""ک"" کیبوردم بیاد؟؟ مشکل از کیبوردمه یا موبایل؟",twitter,neu
"May 28, 2021 @ 21:03:55.349","اینجا خیابان ولیصر تهران هست،نمیشه فک کنین غزه‌س به دادشون برسین؟
#براندازم 
#نه_به_رای",twitter,neg
"May 28, 2021 @ 21:03:53.876","+کسی که وقت داره و درست استریم میزنه",twitter,pos
"May 28, 2021 @ 21:03:52.617","کاش والدینم بفهمن که هیچ‌وقت بخاطر به وجود آوردنم نمی‌بخشمشون.",twitter,neg
"May 28, 2021 @ 21:03:50.251","قطعاً
در مقابل سویه وحشی کشف شده در برزیل که در شیلی در گردش بود ۶۵ درصد کارایی در مقابل بیماری علامتدار داشت اگر اشتباه نکنم.",twitter,neg
"May 28, 2021 @ 21:03:49.800","طبیعیه بعد از دوز دوم. بعد از دو روز خوب میشن.",twitter,neu
"May 28, 2021 @ 21:03:48.870","من چیزی در مورد خانم و آقا ننوشتم :)
توییت اول هم در مورد آقا بودن اشاره نداشت برای همین راحت کوت کردم",twitter,neu
"May 28, 2021 @ 21:03:41.137","نه رئیس جمهور محبوب روحانی و معاونت محبوب ترش جهانگیری با اون داداشای دزدشون😂😂😊😊😊😂😂🤣🤣🤣🤣🤣",twitter,neg
"May 28, 2021 @ 21:03:40.513","اینبار پیام روشن است
توبه خبرنگارنمایان ملکه الیزابت مرگ است
همون آدم گندی که بودی هستی مِستر علیزاده",twitter,neg
"May 28, 2021 @ 21:03:39.789","بعد تو امیر لطیفیه بعد بقیه رو رده بنده میکنیم😂😂",twitter,neu
"May 28, 2021 @ 21:03:38.911","خاک تو سرم منم
چقد خوندی فرزندم",twitter,neg
"May 28, 2021 @ 21:03:36.578","عین مردم بودی مردمو تشویق به رای دادن نمیکردی توی بازی دیکتاتور نبودی شماها هستید به یه نظام فاسد و وحشی قدرت میدید در نتیجه دشمن اصلی هم همین اقلیت کوچیک هستن ک روی اکثریت حکومت میکنن و وابسته به رژیم هستن و منافع دارن چیزی ک باید حل بشه شماها هستید ج. ا بدون جیره خوراش هیچی نی",twitter,neg
